Category,ID,Contents,Tags,Tags_sum,Tags_count,Tags_rate,Likes,Scaled_likes
햄버거,holmes_foods, 먹스타그램  음식스타그램  맛스타그램  버거스타그램  푸드스타그램  먹방스타그램  먹부림  음식  햄버거  햄버거귀신  왓더버거메뉴추천  왓더버거 셧더버거  행복한셧더버거세트  수제버거  신메뉴원정대  내돈내산  수제버거맛집  왓더버거창원상남점  왓더버거창원  포식  잘먹었다  일상  소통  좋아요  인친,"#먹스타그램, #음식스타그램, #맛스타그램, #버거스타그램, #푸드스타그램, #먹방스타그램, #먹부림, #음식, #햄버거, #햄버거귀신, #왓더버거메뉴추천, #왓더버거, #행복한셧더버거세트, #수제버거, #신메뉴원정대, #내돈내산, #수제버거맛집, #왓더버거창원상남점, #왓더버거창원, #포식, #잘먹었다, #일상, #소통, #좋아요, #인친",25,16,64.0,14,0.0018198362147406
햄버거,m2ye0n,힘든 하루였지만 먹은 건 다 맛있었다     슈퍼말차  더티콘  더티콘아이스크림  말차라떼  번패티번  번패티번버거  햄버거  감자튀김  더현대서울  더현대서울맛집,"#슈퍼말차, #더티콘, #더티콘아이스크림, #말차라떼, #번패티번, #번패티번버거, #햄버거, #감자튀김, #더현대서울, #더현대서울맛집",10,3,30.0,29,0.0037696607305342
햄버거,ym_company, 안양 우리집 점심 lunch kfc 스콜처버거 감튀 치킨텐더 먹스타그램 맛스타그램 일상 햄버거 20230112점심으로 KFC 스콜처버거와그 외 녀석들,"#안양, #우리집, #점심, #lunch, #kfc, #스콜처버거, #감튀, #치킨텐더, #먹스타그램, #맛스타그램, #일상, #햄버거, #20230112점심으로",13,4,30.77,26,0.0033796958273755
햄버거,pol_junee, D 72  오늘 N줄일기1  경찰의 날이 1월 12일 이었으면 좋겠다 예쁘자나 01 12  112 2  간만에 다른 중국집 도전해봤는데 맛은 평타 이상 양은 ㅅㅌㅊ3  여성전용 PT샵이 만약 원판 키티로 만들면 다닌다vs안다닌다4  오늘은 해커스 안가고 미래인재가서 공부해봤는데 건물 개작다 5  금토일 비소식 있길래 토욜날 갈 거 오늘로 땡겨서 체력다녀옴6  햄버거 2개 안산거 진짜 개후회  배고파서 뭐 자꾸 입에 넣는 중,,0,0,0.0,88,0.0114389704926556
햄버거,ssoon_j, 미국식 햄버거 신당점 냠냠    micooksik burgur   ,"#미국식, #햄버거, #신당점, #냠냠, #??, #micooksik, #burgur, #??",8,2,25.0,26,0.0033796958273755
햄버거,happy_sloth_kyoung, 교육박람회 갔다가교보문고 갔다가저녁 먹으러 서둘러 찾아간성북동 브런치카페  하늘  마감 시간에 빠듯하게 찾아가서못 먹을지도 모르겠다 생각했으나사장님께서 온화한 미소를 지으며흔쾌히 가능하다고 하셔서 얼마나기뻤던지 ㅋ햄버거 두개에 딸기와플 하나 주문 햄버거는 내가 지금까지 먹었던수제햄버거중에서 제일 맛있게 먹은 듯 카페도 이쁘고 음악도 분위기 있고 단골 삼고 싶은 가게 하나 발견한 듯하여기분 좋았던 저녁 타임이었음    일상 저녁한끼 성북동브런치카페 카페하늘 햄버거 강추 딸기와플,"#일상, #저녁한끼, #성북동브런치카페, #카페하늘, #햄버거, #강추, #딸기와플",7,2,28.57,11,0.0014298713115819
햄버거,mat_jangjang,    프랭크버거  베이컨해쉬 R    6900원   재구매의사        프랭크버거 신제품 3종    중 하나인 베이컨해쉬  먹고왔습니다 이름에서부터 이미 맛있어서 너무 설렜는데요    역시 프랭크 패티 자체가 맛았기때문에 존맛이네요  눅눅하지않은 해쉬브라운과 갓 구운 베이컨  그리고 패티에 치즈까지   사실 맛없을수 없는 조합이죠     저에겐 머쉬룸버거가 1위였는데 뺏겼습니다   앞으론 베이컨 해쉬만 먹을거같아요  매일 메뉴판앞에서 튀김을 먹을까 고기를 먹을까 고민했는데 싹 해결한 메뉴      매장도 깔끔하고 셀프바도 너무 청결해서 덩달아 기분좋은 프랭크버거 역시 믿고먹습니다  오래오래해주세요  ,,0,0,0.0,18,0.0023397894189522
햄버거,hoy.true_name, 롯데마트 무진 홍보 하는날 챙겨보내주신 마음 감사합니다 잘먹었습니다  모바일교환권 점심 롯데리아 햄버거 포테이토 불고기버거 세트 워킹맘일상기록ing,"#모바일교환권, #점심, #롯데리아, #햄버거, #포테이토, #불고기버거, #세트, #워킹맘일상기록ing",8,3,37.5,27,0.0035096841284284
햄버거,hi__jmt, 퍽앤어니언  puck_n_onion 골목길에 있던 간판이 귀여웠던 퍽앤어니언   감튀도 두툼하고 패티가 진짜 맛있다     서울 성북구 고려대로28길 17 3 101호 퍽앤어니언,#퍽앤어니언,1,0,0.0,26,0.0033796958273755
햄버거,goo_zzang, 우리동네 수제버거집 한입 가득물면 소고기패티의육즙 팡파레 딱 기본재료이지만 프리미엄버거를시킨듯 맛있었다 또 시즈닝 감자튀김 수북히쌓여서한세트먹으면 배터짐 주인이 바뀌어서 그맛을느끼지못하지만 추억의 수제버거 No 1  ,,0,0,0.0,52,0.006759391654751
햄버거,shysora88,46일째책을 보게된 뒤로뇌를 너무 일 시켜서   하고싶은 것도 많아졌어요   오늘부터10페이지씩 3권을 돌아가면서읽기로 했어요  뒷내용이 궁금하지만 읽지 않고내일을 기다리는것이  포인트   추천해준 작가님은10권씩 돌려가며 읽었다고 전 무리   하지 않고 할수 있는만큼만읽기로 했어요   저랑 같이 해보아용     ,,0,0,0.0,15,0.0019498245157935
햄버거,castle_ship_,뚝딱      대구  중구  햄버거  닭강정 맘스터치 daily,"#대구, #중구, #햄버거, #닭강정, #맘스터치, #daily",6,2,33.33,58,0.0075393214610685
햄버거,healthy_golmok_boss,첫 줄   안녕    ver 23 01 12  맑음       22년 힘낸 바이어들과 오늘도 즐겁게 보냈나요오늘도 행복하셨나요오늘도 웃으며 시작하고 웃으며 마무리하셨나요 컨디션    좋음        날씨가 좋아서    출근 길이 좋아서    그냥 이런 생활에 감사하며    이 모든 것이 행복하다아침    볶음밥 피코크       역시 맛있어요  먹기 좋고 편하고      점심    햄버거 자니로켓 직원식당       포장해서 한강을 보며 먹었죠  따릉이타고 팔각정에서 먹은 햄버거는 최고의 맛저녁    한식  한음  성수동        보쌈  육회  새우튀김  메밀전병  라면 막걸리 5병  음   젊은 분위기 좋다  하지만 좁고 화장실은 공용 ㅠㅠ3시간까지만   먹을만하다오늘 운동    오운완     점심    자전거  한강  뚝섬유원지       좋아 너무 좋아 금연   D   626 운동   21  04  26 시작 자린이   21  09  01 시작 바린이   21  07  16 시작 23년 약속 진행 중   part6  주에 5일 영어 쓰기I m sorry for the defecitve goods 제품 결함에 있었다는 것에 대해 사과드립니다  골목대장  건강하기  인생즐기기  당뇨 아프지말자  건강이최고  공복혈당 모든것이진심  혈압  노담  다이어트  사진못찍는남자우리가 잊지 말아야 할 분명한 사명 하나  우리는 이 땅에 괴롭기 위해 불행 하기 위해 태어난 것이 아니라  오직 행복 하기 위해 태어 났다는 것 모두 행복 하세요     우리들의 블루스 중에서   ,"#볶음밥, #햄버거, #한식, #한음, #성수동, #오운완, #자전거, #한강, #뚝섬유원지, #금연, #운동, #자린이, #바린이, #골목대장, #건강하기, #인생즐기기, #당뇨, #아프지말자, #건강이최고, #공복혈당, #모든것이진심, #혈압, #노담, #다이어트, #사진못찍는남자우리가",25,2,8.0,18,0.0023397894189522
햄버거,shiba_loma_,참깨빵 위  에   순 쇠고  ㄱ     ,,0,0,0.0,48,0.0062394384505394
햄버거,dddraw_2eeing,2022 01 12Hyper realism   Hamburger  재밌었다   헤헤,,0,0,0.0,24,0.0031197192252697
햄버거,guma0016,심플한 캠핑 아침 식사       핫도그 번에 소시지 하나 간단히 올리면 끝  샐러드에 소시지 곁들여도 맛나네요     johncook_official   스모크 초리조 스페인스타일 소시지로 매콤한 감칠맛과 훈연향 풍미 가득   스모크 페퍼로니미국 오리지널 스타일로 톡 쏘는 매콤한 페퍼로니 맛 일품     협찬  존쿡  존쿡델리미트  존쿡메이트  스모크초리조  스모크페퍼로니  소시지  스모크소시지  미국소시지  스페인소시지  페퍼로니  초리조  안주  맥주안주  와인안주  위스키안주  위스키  햄버거  캠핑요리 캠핑  아웃도어  핫도그,"#협찬, #존쿡, #존쿡델리미트, #존쿡메이트, #스모크초리조, #스모크페퍼로니, #소시지, #스모크소시지, #미국소시지, #스페인소시지, #페퍼로니, #초리조, #안주, #맥주안주, #와인안주, #위스키안주, #위스키, #햄버거, #캠핑요리, #캠핑, #아웃도어, #핫도그",22,2,9.09,262,0.0340569348758611
햄버거,mgongju00,햄버거는 먹어도 먹어도 맛있엉    흰옷에 결국       악ㅎㅎㅎ       햄버거  맛있어요  롯데리아  흰옷에  피팅모델  잡지모델  hamburger,"#햄버거, #맛있어요, #롯데리아, #흰옷에, #피팅모델, #잡지모델, #hamburger",7,2,28.57,16,0.0020798128168464
햄버거,burgerily_delish,   chompri     _ burgerily  burgerilydelish  burger  burgers  burgersandfries  hamburger  burgerlovers  burgerclub  burgertime  delicious  yummy  delish  ハンバ ガ   햄버거  everydayisburgerday  umami  oishii  warren  providence  rhodeisland,"#burgerily, #burgerilydelish, #burger, #burgers, #burgersandfries, #hamburger, #burgerlovers, #burgerclub, #burgertime, #delicious, #yummy, #delish, #ハンバ?ガ?, #햄버거, #everydayisburgerday, #umami, #oishii, #warren, #providence, #rhodeisland",20,4,20.0,28,0.0036396724294813
햄버거,bakjang.daeso,어         신림  왕십리  유머짤  쨈둘  좋아요테러  팔로워반사  꿀벌  햄버거  강남구청  팔로우맞팔  좋반테러  유머페이지  유머,"#신림, #왕십리, #유머짤, #쨈둘, #좋아요테러, #팔로워반사, #꿀벌, #햄버거, #강남구청, #팔로우맞팔, #좋반테러, #유머페이지, #유머",13,2,15.38,52,0.006759391654751
햄버거,kbw_0930,    베트남  햄버거  크라운플라자,"#베트남, #햄버거, #크라운플라자",3,2,66.67,8,0.0010399064084232
햄버거,yumyum_lunchtime,  0112  오늘도 너무 바빠서 야근  그래도 점심은 참 맛있었당   하우스버거  삼덕동맛집,"#하우스버거, #삼덕동맛집",2,1,50.0,44,0.0057194852463278
햄버거,h_hyeonjuuu,  먹방  1  여름에 먹고 맛있어서 또 간  다운타우너    2명이서 버거 3개 뿌심 ㅎㅎ 내 최애는 해쉬브라운  2 3  금악오름에서 추위를 맞고 먹으니 더 꿀맛이었던  금악똣똣라면   치즈 올라간 건 부드럽고  오리지널은 매콤 그 잡채   밥까지 말아먹어야 제대로 먹은 거임  또 먹고싶은 라묜  4  서귀포 브런치카페  꼬라지오   먹기가 좀 힘들었지만 맛있었고 카페 인테리어도 예뻤당5 6  로컬맛집이래서 찾아 간  또와국밥   내장국밥과 순대국밥  진짜 국물까지 다 싹싹 비웠다  최고        7 10  성산  도새기상회   숙성 흑돼지구이 전문점  2인분 이상 주문하면 김치찌개 서비스 주는데  고기도 맛있지만  김치찌개 진짜 레알루 맛있다ㅠㅠㅠㅠㅠㅠ   밥 세그릇도 먹을 수 있을 거 같은 김치찌개   백김치도 맛있고 반찬도 다 맛있고 ㅠㅠ 다음에 가면 김치찌개 추가로 더 주문해서 먹고싶당    07 31_d  포항  제주  제주도  제주여행  제주도여행  겨울여행  여행스타그램      먹방  여행은먹으러가는것  애월다운타우너  다운타우너  금악똣똣라면  서귀포  꼬라지오  남원또와국밥  또와국밥  성산  도새기상회  먹스타그램  흑돼지  라면  햄버거  국밥,"#포항, #제주, #제주도, #제주여행, #제주도여행, #겨울여행, #여행스타그램, #??, #먹방, #여행은먹으러가는것, #애월다운타우너, #다운타우너, #금악똣똣라면, #서귀포, #꼬라지오, #남원또와국밥, #또와국밥, #성산, #도새기상회, #먹스타그램, #흑돼지, #라면, #햄버거, #국밥",24,3,12.5,27,0.0035096841284284
햄버거,forme_youu,오늘 저녁은간단하게 버거킹으로      치킨킹이 새로 나왔기에 먹어봤는데매콤하니 맛있다      수영으로 힘빠져 있었는데 한입 먹자마자 다시 살아남ㅋㅋ  꺄  우리딸은 어김없이 불고기와퍼  ㅋㅋ 저녁밥걱정 해결   버거킹신메뉴  치킨킹   ,"#저녁밥걱정, #버거킹신메뉴, #치킨킹",3,1,33.33,26,0.0033796958273755
햄버거,sh.n.yb,햄버거는 완전 식품  소스 빼고       221127  셰이크쉑  쉑쉑버거  햄버거  쉑버거  쉐이크  제로콜라,"#221127, #셰이크쉑, #쉑쉑버거, #햄버거, #쉑버거, #쉐이크, #제로콜라",7,4,57.14,26,0.0033796958273755
햄버거,meogeulkka,도쿄디즈니랜드 가면 꼭 먹어야 한다는 간식추천     다음에 나랑 같이가쟝          먹을겡 너무 많아성 고민된당ㅠㅠ  아 뭐부터 조지징   도쿄디즈니랜드  디즈니랜드  디즈니  일본  도쿄  일본여행  해외여행  여행추천  간식추천  간식 먹킷리스트  미키마우스  미니마우스  알린  베이맥스  해외간식  디즈니간식  디즈니덕후  와플  츄러스  아이스바 모찌  샌드위치  칠면조다리구이  햄버거  먹스타그램,"#도쿄디즈니랜드, #디즈니랜드, #디즈니, #일본, #도쿄, #일본여행, #해외여행, #여행추천, #간식추천, #간식, #먹킷리스트, #미키마우스, #미니마우스, #알린, #베이맥스, #해외간식, #디즈니간식, #디즈니덕후, #와플, #츄러스, #아이스바, #모찌, #샌드위치, #칠면조다리구이, #햄버거, #먹스타그램",26,3,11.54,137,0.017808397244248
햄버거,finefine5525,   ロイヤルホスト さいたま新都心店さん  今日は野暮用で さいたま新都心へ  ³₃お がかなりズレたので 近くのファミレスへ  美味しかったのであ   る   加須カフェ 加須グルメ 加須ランチ カフェ カフェ巡り カフェ好きな人と がりたい steak ステ キ  堡包  햄버거 アレルギ  レストラン アレルギ っ子 Hamburg ハンハ  ク  salisbury hamburger 牛  스테이크 bifteck さいたま新都心 さいたま新都心カフェ さいたま新都心グルメ さいたま新都心ランチ  コク ン コク ンシティ cocoon  cocooncity royalhost,"#ロイヤルホスト, #加須カフェ, #加須グルメ, #加須ランチ, #カフェ, #カフェ巡り, #カフェ好きな人と?がりたい, #steak, #ステ?キ, #?堡包, #햄버거, #アレルギ?, #レストラン, #アレルギ?っ子, #Hamburg, #ハンハ??ク?, #salisbury, #hamburger, #牛?, #스테이크, #bifteck, #さいたま新都心, #さいたま新都心カフェ, #さいたま新都心グルメ, #さいたま新都心ランチ, #コク?ン, #コク?ンシティ, #cocoon, #cocooncity, #royalhost",30,2,6.67,373,0.0484856362927336
햄버거,simonechen1009,   wow    漢堡工廠     莎莎醬手打牛肉堡   200 BBQ美式 牛肉漢堡  200環島漢堡餐車來五甲  剛好在住家附近立刻手刀預定起來   漢堡肉超級厚實但是一點都不柴非常軟嫩多汁 搭配微辣的酸 莎莎醬 的立刻消滅 許願能常來鳳山 我要全部點一輪   wow  漢堡工廠  漢堡  hamburger  buger  햄버거  ハンバ ガ   yammy  delicious  food  good  高雄美食  taiwan  kaohsiung  高雄  小吃  高雄小吃  foodie  photography  photooftheday  가오슝  カオシュン  たかお  대만 臺灣  台灣  台   美食  음식  美味しい  gastronomie,"#wow??漢堡工廠, #漢堡, #hamburger, #buger, #햄버거, #ハンバ?ガ?, #yammy, #delicious, #food, #good, #高雄美食, #taiwan, #kaohsiung, #高雄, #小吃, #高雄小吃, #foodie, #photography, #photooftheday, #가오슝, #カオシュン, #たかお, #대만, #臺灣, #台灣, #台?, #美食, #음식, #美味しい, #gastronomie",30,4,13.33,20,0.0025997660210581
햄버거,jmt__0301,농구보고 먹는 맥도날드 감자튀김이 쵝오지   맥도날드  감자튀김  맥날감튀  치킨너겟  코울슬로  햄버거 치킨맥너겟  환타오렌지,"#맥도날드, #감자튀김, #맥날감튀, #치킨너겟, #코울슬로, #햄버거, #치킨맥너겟, #환타오렌지",8,2,25.0,6,0.0007799298063174
햄버거,sc.dc,와 여기 진짜 맛있는데           밥 두공기 뚝딱                범계 구포국수도 맛나네                               먹방  다이어트  먹스타그램  한식  돼지집  광명맛집  두루치기  존맛  구포국수  안양맛집  잔치국수  고기만두  범계맛집  피자  햄버거  韓 グルメ  韓 料理  うまい 食べスタグラム  食べログ  ごちそうさまでした  ダイエット,"#먹방, #다이어트, #먹스타그램, #한식, #돼지집, #광명맛집, #두루치기, #존맛, #구포국수, #안양맛집, #잔치국수, #고기만두, #범계맛집, #피자, #햄버거, #韓?グルメ, #韓?料理, #うまい, #食べスタグラム, #食べログ, #ごちそうさまでした, #ダイエット",22,3,13.64,42,0.005459508644222
햄버거,iyeonghwan1, 오늘 저녁 햄버거 양념감튀,"#오늘, #저녁, #햄버거, #양념감튀",4,2,50.0,6,0.0007799298063174
햄버거,miae1454,만보  꾹      오늘은  날씨가 너무 좋아서야외걷기로  만보인증 하기  간만에 밖으로 실컷 돌아댕기다들어왔다역시 구경꺼리  천지   걸어도 힘들지 않고무얼할까 기대감도 생기고 ㅎㅎ 오늘 단단히 날잡은듯  봄같은 오늘콧바람도 쐬고별다방 가서  커멍도 때리고건너편에 햄버거가게 이잉  갑자기 햄버거도 먹고잡고 ㅎㅎ날씨야 오늘만 같아라매일 걸으러 나가마 ㅎㅎ저녁도 먹고 햄버거도 먹고2만보 채워야지   근력운동  조금만 하러 헬스장 갑니다오늘은 컨디션 너무 좋은날이런날은 열심히 오운완 하자    멈춰있지만  않으면  언젠가는 꼭 도착하니까    만보걷기 치동천 오운완 스따벅스 노브랜드 햄버거 삼계탕  먹방의연속,"#만보걷기, #치동천, #오운완, #스따벅스, #노브랜드, #햄버거, #삼계탕, #먹방의연속",8,2,25.0,149,0.0193682568568828
햄버거,burgerism_seoul,   BGRS목요일에도 버거있음  버거리즘,"#BGRS목요일에도, #버거리즘",2,1,50.0,12,0.0015598596126348
햄버거,jeje_482,      ,,0,0,0.0,128,0.0166385025347718
햄버거,kk_felicity,대전 프랭크 수제버거  두번째 혼밥 아직은 어색하지만 너무 맛있게 먹음나밖에 없어서 아무렇지 않았지만      프랭크버거  프랭크새우버거  짱맛 감튀 혼밥메뉴  햄버거 커피변경공짜,"#프랭크버거, #프랭크새우버거, #짱맛, #감튀, #혼밥메뉴, #햄버거, #커피변경공짜",7,4,57.14,16,0.0020798128168464
햄버거,jeje_482,햄버거맛집에 뷰맛집  다양한 메뉴들을 맛있게 즐길수 있었던 곳  합격목걸이 드리겠습니다  ,,0,0,0.0,149,0.0193682568568828
햄버거,sunset_point_2020,햄벅한 햄버거        썬포의 매력넘치는 수제버거포장  배달로도 만나보실 수 있어요   ,,0,0,0.0,10,0.001299883010529
햄버거,riel__hskim, 칠리크랩 twg 바샤커피 말고도 싱가포르에서 즐길 수 있는 먹거리들이 참 많아요       싱가포르 에서 만나는 뉴욕의 맛  파이브가이즈 햄버거  아직 한국에 없으니 드셔보세요  전 개인적으로 쉑쉑을 더 좋아하긴해요ㅋ 싱가포르의 대표 아침메뉴  야쿤카야 토스트박스  저는 사실 야쿤카야를 더 좋아해요   한장만 먹어도 든든해지는ㅋ 비첸향 육포길거리  아이스크림 까지 먹느라 하루가 금방 지나요     싱가포르맛집 싱가폴맛집 싱가폴 싱가포르핫플 sigapore sefie tour travel 여행 싱가포르여행 싱가폴여행 휴양지 원피스 맛집,"#칠리크랩, #twg, #바샤커피, #싱가포르, #파이브가이즈, #햄버거, #야쿤카야, #토스트박스, #비첸향, #아이스크림, #싱가포르맛집, #싱가폴맛집, #싱가폴, #싱가포르핫플, #sigapore, #sefie, #tour, #travel, #여행, #싱가포르여행, #싱가폴여행, #휴양지, #원피스, #맛집",24,2,8.33,93,0.0120889119979201
햄버거,cjh_monde,프랭크 버거    이제 햄버거는 여기만 먹어 빵은 얼마나 부드럽고 패티는 육즙이 얼마나 가득한지    감튀까지 맛있음      프랭크버거  수제버거  맛집  햄버거  수송동이벤트  2023수송동  군산수송동,"#프랭크버거, #수제버거, #맛집, #햄버거, #수송동이벤트, #2023수송동, #군산수송동",7,5,71.43,10,0.001299883010529
햄버거,kmjinstar123,쉑쉑버거 오랜만에 왔는데간이 안맞음ㅜㅜ    이만큼에 거의5만원 나온거 시롸냐     쉐이크쉑  쉑쉑  버거  햄버거  쉑스택  먹방  먹스타그램  먹그램  먹깨비  먹스타  맛스타그램  맛그램  맛스타  맛꺄비,"#쉐이크쉑, #쉑쉑, #버거, #햄버거, #쉑스택, #먹방, #먹스타그램, #먹그램, #먹깨비, #먹스타, #맛스타그램, #맛그램, #맛스타, #맛꺄비",14,4,28.57,87,0.0113089821916027
햄버거,ychan_0316,서초 수제햄버거 서울  서울시  서울특별시  서초  서초구  서울서초구  햄버거  수제햄버거,"#서울, #서울시, #서울특별시, #서초, #서초구, #서울서초구, #햄버거, #수제햄버거",8,4,50.0,22,0.0028597426231639
햄버거,_404errorxx,          ,,0,0,0.0,6,0.0007799298063174
햄버거,daltvilla_cafe,  ,,0,0,0.0,12,0.0015598596126348
햄버거,fallinburger,영화    범죄도시  촬영팀의 단체주문으로 인하여 금일 오후 7시에 조기마감함을 미리 알려드립니다   단체주문은 언제나 환영입니다  재료 준비 열심히 해서 내일도 건강하고 맛있는 버거로 찾아뵙겠습니다     감사합니다  ,,0,0,0.0,35,0.0045495905368516
햄버거,hello_hazel_,5년만에 다시 먹어본 슈퍼두퍼버거  ,,0,0,0.0,40,0.0051995320421162
햄버거,bsetro.52do,최대한 재료소진없이 가기위해 중간 브레이크타임까지 설정했는데준비한 재료가 한차례 전부소진돼서브레이크타임에 한차례 더만들었는데 또다시 재료소진이되었습니다정말 너무나도 감사드립니다 지금시간부터 고기손질을 시작하면 새벽에야 끝나는 작업이라 오늘은 열심히 고기손질하고 패티만들고 퇴근하겠습니다정말죄송합니다,,0,0,0.0,26,0.0033796958273755
햄버거,me.lfo,제로콜라에게 주어진 합격 목걸이    바스버거 햄버거 탄단지 맞죠 집에가고싶어요 퇴근참는중,"#바스버거, #햄버거, #탄단지, #맞죠, #집에가고싶어요, #퇴근참는중",6,3,50.0,39,0.0050695437410633
햄버거,caley.studio,쉑쉑 버거    느끼하게 하나 먹고 싶어지네    집앞에 없어서 또르르          쉑쉑버거  햄버거 쉑쉑버거    맛스타그램,"#쉑쉑버거, #햄버거, #쉑쉑버거??, #맛스타그램",4,4,100.0,26,0.0033796958273755
햄버거,frank_gumidoryang,프랭크버거 구미도량점 오픈했습니다 항상 신선한 재료로 정직하게 조리하겠습니다    프랭크버거  구미도량점  도량맛집  구미맛집  햄버거  수제버거  소고기패티,"#프랭크버거, #구미도량점, #도량맛집, #구미맛집, #햄버거, #수제버거, #소고기패티",7,5,71.43,13,0.0016898479136877
햄버거,kimjihan0225, 햄버거 hamburger 수제버거 샤이버거 샤이타운 미군부대 동두천햄버거먹을려고 일부러찾아간맛집 존맛탱 거리뷰우리지한이내일 울겠다 ㅠㅠ지금도 따라갈거라는데  이모네는 새벽스키타러 슝슝  2박3일 시간참빠르다,"#햄버거, #hamburger, #수제버거, #샤이버거, #샤이타운, #미군부대, #동두천햄버거먹을려고, #존맛탱, #거리뷰우리지한이내일, #2박3일, #시간참빠르다",11,7,63.64,26,0.0033796958273755
햄버거,everydayfunnystory,팔로우   매일 업데이트됩니다       맞팔  선팔  칼맞팔  개그  개그스타그램  유머  유머스타그램  피자  햄버거  치킨  피자스쿨  pizza  유머  웃긴사진  웃짤  도미노,"#맞팔, #선팔, #칼맞팔, #개그, #개그스타그램, #유머, #유머스타그램, #피자, #햄버거, #치킨, #피자스쿨, #pizza, #유머, #웃긴사진, #웃짤, #도미노",16,2,12.5,10,0.001299883010529
햄버거,empathicus_,이건 맥도날드 츄러스              맥도날드  맥날  맥드라이브  빅맥  베이컨토마토디럭스  불고기버거  햄버거  츄러스  churros  맛집  먹스타그램  맛스타그램  hamburger  buger  bigmac  eating  daily  insta  foodstagram  foodie  foodphotography  mukbang  야식  음식  좋아요반사  좋반  f4f  소통  likeforlikes  일상  daily,"#맥도날드, #맥날, #맥드라이브, #빅맥, #베이컨토마토디럭스, #불고기버거, #햄버거, #츄러스, #churros, #맛집, #먹스타그램, #맛스타그램, #hamburger, #buger, #bigmac, #eating, #daily, #insta, #foodstagram, #foodie, #foodphotography, #mukbang, #야식, #음식, #좋아요반사, #좋반, #f4f, #소통, #likeforlikes, #일상, #daily",31,4,12.9,21,0.002729754322111
햄버거,east.root_food, east root   Lab  서울 종로 2023 1 12 6번지 버거대학원 입학 이래 가장 바빠졌ㅇ    늘 짜릿해ㅎ  비프   새우 버거 세트  15800  치킨 너겟 7 pcs  1700  골드메달 애플 주스  1000,,0,0,0.0,27,0.0035096841284284
햄버거,dessert_dongwon,패티가 정말 좋았던 압구정 로데오의  육즙이 가득한 스타일 보다는 패티가 잘 구워진걸훨씬 더 중요하게 생각하는 편인데  여긴 딱 그랬다 가장 기본처럼 보이는 선데이버거와 치즈버거 두가지를주문했다  큰 차이는 없었는데 패티가 좋았다 굽다 못해 약간 튀긴것 아닌가  싶은 느낌이정말 좋았다  패티추가를 안한게 아쉬웠을 정도다 라이트하고 맛있는 버거가 먹고싶다면 가보자    선데이 버거클럽  강남구 언주로 170 길 37 201호  선데이버거 10 500 치즈버거 8 500,,0,0,0.0,127,0.0165085142337189
햄버거,yutaro.ogino,今日は北府中 でのご  から始まり 日中は市 を き回りました ランチ休憩はテレビでも度 紹介されているレストラン ハッスルで デミグラスソ スのハンバ グもチキンカツも絶品です 次はポ クピカタも食べたい  おいしい  好吃  맛있다  ランチ  午餐  점심  府中ランチ  府中グルメ ハッスル  洋食  老   老 洋食屋  ハンバ グ  漢堡排  햄버거  チキンカツ  치긴     排  府中市  府中  立憲民主   中河原  分倍河原  北府中   頭  ご    おぎの雄太 ,"#おいしい, #好吃, #맛있다, #ランチ, #午餐, #점심, #府中ランチ, #府中グルメ, #ハッスル, #洋食, #老?, #老?洋食屋, #ハンバ?グ, #漢堡排, #햄버거, #チキンカツ, #치긴??, #?排, #府中市, #府中, #立憲民主?, #中河原, #分倍河原, #北府中, #?頭, #ご??, #おぎの雄太?",27,3,11.11,26,0.0033796958273755
햄버거,mnmnm3941,버거킹치킨킹 세트 6 600원  버거킹 앱 쿠폰 아이스초코 교환  100원치킨킹 BLT 콤보 7 500원아이스아메리카노 교환평범한 마요네즈 가득 스파이스 치킨 버거  근데 이제 작고 비싼 그냥 치킨킹이랑 BLT 차이는 베이컨  양상추  토마토 유무 버거킹 아이스초코 고급진 맛은 아니지만 은근 별미임 ,,0,0,0.0,17,0.0022098011178993
햄버거,ddoongrang,  쉐이크쉑 청담점       서울 강남구 도산대로 327 1층 주차 난이도 상  유행은 지났지만 햄버거 번은 여전히 맛있는 집버섯패티 포토벨로버섯 와 비프패티가 함께 들어가 있는 버거인데 버섯의 식감과 향 때문에 약간 건강한 맛이 남버섯 패티에는 치즈가 같이 들어가서 녹아있는데 몬테레이 잭  틸 지터 이런 치즈들이 섞인 치즈라고 함새로운 조합의 맛을 경험해 보기 좋은 버거 쉑스텍 13 100   뚱랑이강남  쉐이크쉑  햄버거  강남햄버거  맛집추천  맛스타그램  먹스타  먹방스타그램  먹방  먹팔  먹소통  먹스타소통  먹팔해요  좋아요  데일리  좋아요반사  좋반  먹팔맞팔  일상  먹팔환영  먹부림  foodstagram  foodie  foodporn  instafood  food  koreanfood  koreanfoods  foodgasm  instalike,"#뚱랑이강남, #쉐이크쉑, #햄버거, #강남햄버거, #맛집추천, #맛스타그램, #먹스타, #먹방스타그램, #먹방, #먹팔, #먹소통, #먹스타소통, #먹팔해요, #좋아요, #데일리, #좋아요반사, #좋반, #먹팔맞팔, #일상, #먹팔환영, #먹부림, #foodstagram, #foodie, #foodporn, #instafood, #food, #koreanfood, #koreanfoods, #foodgasm, #instalike",30,4,13.33,89,0.0115689587937085
